Category,DayOfWeek,PdDistrict,X,Y
ROBBERY,Friday,SOUTHERN,-122.408953598279,37.783287873572
ROBBERY,Friday,MISSION,-122.42121339889,37.7681976977245
ROBBERY,Friday,INGLESIDE,-122.438794825465,37.71310202072979
ROBBERY,Friday,SOUTHERN,-122.40340479147899,37.775420706711
ROBBERY,Friday,BAYVIEW,-122.397081951768,37.7365348087845
ROBBERY,Friday,SOUTHERN,-122.410385772132,37.7751713046069
ROBBERY,Friday,CENTRAL,-122.40603475313401,37.7969469304359
ROBBERY,Friday,SOUTHERN,-122.40953666269199,37.78269112134721
ROBBERY,Friday,MISSION,-122.41965834371,37.7642205603745
ROBBERY,Friday,MISSION,-122.418277910521,37.762695287595
ROBBERY,Friday,MISSION,-122.41967661615,37.7658510977435
ROBBERY,Friday,PARK,-122.435187699349,37.7626702770872
ROBBERY,Friday,INGLESIDE,-122.43129500296301,37.7287297938303
ROBBERY,Thursday,MISSION,-122.419858465007,37.7627429027065
ROBBERY,Thursday,TENDERLOIN,-122.415669661443,37.7821198488931
ROBBERY,Thursday,MISSION,-122.430467556518,37.7482398314844
ROBBERY,Thursday,INGLESIDE,-122.434783425086,37.7204454448891
ROBBERY,Thursday,PARK,-122.45750758354099,37.7711332354432
ROBBERY,Thursday,MISSION,-122.407190461016,37.761937210362895
ROBBERY,Thursday,CENTRAL,-122.403177062044,37.7888993699465
ROBBERY,Thursday,MISSION,-122.425460469473,37.7550283094484
ROBBERY,Thursday,MISSION,-122.40753833231899,37.7657827544276
ROBBERY,Thursday,MISSION,-122.42307769997,37.7632200897127
ROBBERY,Thursday,TENDERLOIN,-122.41053090841801,37.7861517236899
ROBBERY,Thursday,NORTHERN,-122.424718600389,37.7771394256557
ROBBERY,Thursday,SOUTHERN,-122.41251534135598,37.78047774805079
ROBBERY,Wednesday,BAYVIEW,-122.41051072606001,37.7309393386578
ROBBERY,Wednesday,INGLESIDE,-122.416000227907,37.7119155437754
ROBBERY,Wednesday,INGLESIDE,-122.42914541116801,37.7455583611183
ROBBERY,Wednesday,CENTRAL,-122.41742346242,37.8075434625252
ROBBERY,Wednesday,BAYVIEW,-122.403595293514,37.7276340992506
ROBBERY,Wednesday,MISSION,-122.43515009981199,37.7617597243598
ROBBERY,Wednesday,SOUTHERN,-122.40340479147899,37.775420706711
ROBBERY,Wednesday,BAYVIEW,-122.382779253988,37.737197895080904
ROBBERY,Wednesday,INGLESIDE,-122.434870543645,37.724589160901
ROBBERY,Wednesday,NORTHERN,-122.418729600557,37.785007503993
ROBBERY,Tuesday,TARAVAL,-122.502317459234,37.7549507375462
ROBBERY,Tuesday,TARAVAL,-122.490691492512,37.7423880046588
ROBBERY,Tuesday,RICHMOND,-122.510170706093,37.7741725064496
ROBBERY,Tuesday,TENDERLOIN,-122.410768766343,37.7832145190013
ROBBERY,Tuesday,NORTHERN,-122.41927480144899,37.7835680535207
ROBBERY,Tuesday,TENDERLOIN,-122.415508242782,37.7816542806076
ROBBERY,Tuesday,TENDERLOIN,-122.40642786236,37.78710945429
ROBBERY,Tuesday,BAYVIEW,-122.395513264888,37.7536178531447
ROBBERY,Tuesday,INGLESIDE,-122.427868795241,37.744374274544796
ROBBERY,Tuesday,TENDERLOIN,-122.415508242782,37.7816542806076
ROBBERY,Tuesday,BAYVIEW,-122.404594140634,37.730037999512795
ROBBERY,Tuesday,MISSION,-122.41732318855101,37.762750021299894
ROBBERY,Tuesday,BAYVIEW,-122.387181635995,37.7209669615499
ROBBERY,Tuesday,TENDERLOIN,-122.41198764359501,37.7850226622786
ROBBERY,Tuesday,TENDERLOIN,-122.412784096502,37.78486569395261
ROBBERY,Tuesday,BAYVIEW,-122.38880879143998,37.7198574230894
ROBBERY,Tuesday,MISSION,-122.421662616877,37.7648758178404
ROBBERY,Tuesday,TARAVAL,-122.508069752528,37.759376910394394
ROBBERY,Monday,BAYVIEW,-122.395622324587,37.7224336236684
ROBBERY,Monday,MISSION,-122.41859672745899,37.753838204850105
ROBBERY,Monday,MISSION,-122.417169894749,37.7611477647601
ROBBERY,Monday,NORTHERN,-122.42810423549601,37.7771774966934
ROBBERY,Monday,CENTRAL,-122.410774214375,37.8084350175869
ROBBERY,Monday,TARAVAL,-122.453105673099,37.72324440258609
ROBBERY,Monday,MISSION,-122.406539115148,37.7564864109309
ROBBERY,Sunday,MISSION,-122.41965834371,37.7642205603745
ROBBERY,Sunday,CENTRAL,-122.40277143838499,37.792850877458704
ROBBERY,Sunday,MISSION,-122.41920824950701,37.7602340753605
ROBBERY,Sunday,TENDERLOIN,-122.41241426358101,37.7830037964534
ROBBERY,Sunday,SOUTHERN,-122.40871060666299,37.78097067220529
ROBBERY,Sunday,MISSION,-122.421082850193,37.764910844225994
ROBBERY,Sunday,PARK,-122.455290394867,37.7709281905136
ROBBERY,Sunday,NORTHERN,-122.42473331186599,37.802278921811705
ROBBERY,Sunday,MISSION,-122.406324313914,37.7536322498822
ROBBERY,Sunday,MISSION,-122.417201182657,37.7507046984566
ROBBERY,Sunday,MISSION,-122.419350173229,37.76101609120561
ROBBERY,Sunday,NORTHERN,-122.422062730264,37.789920001484106
ROBBERY,Sunday,CENTRAL,-122.40683198642701,37.796902883890795
ROBBERY,Saturday,PARK,-122.437387669279,37.7621013558257
ROBBERY,Saturday,BAYVIEW,-122.37551296863501,37.730806609582
ROBBERY,Saturday,SOUTHERN,-122.409422031686,37.7788942420529
ROBBERY,Saturday,SOUTHERN,-122.40953666269199,37.78269112134721
ROBBERY,Saturday,MISSION,-122.424260561379,37.7664064445087
ROBBERY,Saturday,MISSION,-122.41965834371,37.7642205603745
ROBBERY,Saturday,NORTHERN,-122.426571288872,37.7776315159135
ROBBERY,Saturday,SOUTHERN,-122.408437135288,37.781954394999794
ROBBERY,Saturday,TARAVAL,-122.46795851084299,37.7387826159442
ROBBERY,Saturday,MISSION,-122.408706424988,37.7483538788739
ROBBERY,Saturday,SOUTHERN,-122.396572961562,37.7889622476958
ROBBERY,Saturday,TENDERLOIN,-122.41452262258,37.7808752665663
ROBBERY,Friday,SOUTHERN,-122.40891322980801,37.781211650766295
ROBBERY,Friday,NORTHERN,-122.418182397674,37.7865662290665
ROBBERY,Friday,NORTHERN,-122.426455452526,37.777388494941
ROBBERY,Friday,BAYVIEW,-122.39081973246,37.7642007160868
ROBBERY,Friday,BAYVIEW,-122.39068958255699,37.735217228007706
ROBBERY,Friday,INGLESIDE,-122.42052630907801,37.744725471365705
ROBBERY,Friday,INGLESIDE,-122.443848555561,37.7239471712086
ROBBERY,Friday,BAYVIEW,-122.40353340594801,37.7595327913739
ROBBERY,Friday,TARAVAL,-122.504617425624,37.749203309669596
ROBBERY,Friday,TARAVAL,-122.507668947457,37.7556527462069
ROBBERY,Friday,MISSION,-122.411740426812,37.7559148150977
ROBBERY,Friday,MISSION,-122.435959381188,37.759221191963
ROBBERY,Thursday,INGLESIDE,-122.443696904615,37.718927976006
ROBBERY,Thursday,TARAVAL,-122.472389041033,37.7175010456614
ROBBERY,Thursday,TARAVAL,-122.472711742243,37.7178681219403
ROBBERY,Thursday,INGLESIDE,-122.441317001322,37.718634840253294
ROBBERY,Thursday,MISSION,-122.418694905088,37.74824538358239
ROBBERY,Thursday,TARAVAL,-122.48896325557101,37.730882261477795
ROBBERY,Thursday,TARAVAL,-122.45578385387199,37.71139544473
ROBBERY,Thursday,INGLESIDE,-122.45181851562,37.7091542140065
ROBBERY,Thursday,MISSION,-122.41190223263,37.7526284767606
ROBBERY,Thursday,TARAVAL,-122.501120524039,37.7521990717796
ROBBERY,Thursday,SOUTHERN,-122.40232147638001,37.78203871461721
ROBBERY,Thursday,MISSION,-122.424104315404,37.764782816589296
ROBBERY,Thursday,MISSION,-122.42607958054501,37.7614267757472
ROBBERY,Thursday,INGLESIDE,-122.425794446585,37.7342780064914
ROBBERY,Thursday,TENDERLOIN,-122.41452262258,37.7808752665663
ROBBERY,Wednesday,CENTRAL,-122.415618823722,37.8072756032801
ROBBERY,Wednesday,PARK,-122.43648071275899,37.7672748723461
ROBBERY,Wednesday,BAYVIEW,-122.40160065993099,37.7648403636386
ROBBERY,Wednesday,TENDERLOIN,-122.411742515582,37.7858882195106
ROBBERY,Wednesday,TENDERLOIN,-122.407845374111,37.7850943210103
ROBBERY,Wednesday,BAYVIEW,-122.401327773783,37.762290139043714
ROBBERY,Wednesday,NORTHERN,-122.42633736700199,37.793517561630395
ROBBERY,Wednesday,MISSION,-122.410962664755,37.752684919614
ROBBERY,Wednesday,MISSION,-122.43351102224399,37.762639282045
ROBBERY,Wednesday,INGLESIDE,-122.42234692668998,37.7440146216143
ROBBERY,Wednesday,INGLESIDE,-122.439065944959,37.744277476687714
ROBBERY,Wednesday,INGLESIDE,-122.41135042191999,37.710603885371796
ROBBERY,Tuesday,CENTRAL,-122.405517223277,37.7970642284992
ROBBERY,Tuesday,INGLESIDE,-122.448099445702,37.7314498073506
ROBBERY,Tuesday,TARAVAL,-122.465616085454,37.7417568103981
ROBBERY,Tuesday,MISSION,-122.409529913278,37.7657184395282
ROBBERY,Tuesday,MISSION,-122.4286681077,37.764507702994706
ROBBERY,Tuesday,TARAVAL,-122.456059905884,37.7140782114827
ROBBERY,Tuesday,MISSION,-122.42173850847601,37.7640972229024
ROBBERY,Tuesday,NORTHERN,-122.419245149609,37.7921657913709
ROBBERY,Tuesday,INGLESIDE,-122.43133713448,37.7090926292053
ROBBERY,Tuesday,SOUTHERN,-122.39961755878201,37.78079065500671
ROBBERY,Tuesday,MISSION,-122.416078423909,37.762034786651896
ROBBERY,Monday,MISSION,-122.424412715064,37.7680054163824
ROBBERY,Monday,SOUTHERN,-122.402234813764,37.7828041610709
ROBBERY,Monday,BAYVIEW,-122.398803131143,37.7558398867661
ROBBERY,Monday,CENTRAL,-122.410078900052,37.7964932384054
ROBBERY,Monday,TARAVAL,-122.467418596316,37.729667639534796
ROBBERY,Monday,TARAVAL,-122.466721267758,37.7620550505363
ROBBERY,Monday,INGLESIDE,-122.437799398446,37.7229834986621
ROBBERY,Monday,PARK,-122.44360648696,37.7743063909083
ROBBERY,Monday,TARAVAL,-122.47287586133899,37.713317784448
ROBBERY,Monday,RICHMOND,-122.45886061566999,37.781255093548396
ROBBERY,Monday,TARAVAL,-122.50767083147801,37.7547333004955
ROBBERY,Monday,SOUTHERN,-122.40891322980801,37.781211650766295
ROBBERY,Monday,MISSION,-122.42638445080601,37.764643937262
ROBBERY,Monday,RICHMOND,-122.487946479231,37.7799441469992
ROBBERY,Monday,INGLESIDE,-122.423583118335,37.7373272692065
ROBBERY,Sunday,BAYVIEW,-122.40232965568501,37.7622300225336
ROBBERY,Sunday,BAYVIEW,-122.378392257534,37.732331246437795
ROBBERY,Sunday,BAYVIEW,-122.378392257534,37.732331246437795
ROBBERY,Sunday,NORTHERN,-122.429850411503,37.7779180624996
ROBBERY,Sunday,MISSION,-122.44278584818899,37.7466063701183
ROBBERY,Sunday,BAYVIEW,-122.394326955904,37.736379325039294
ROBBERY,Sunday,MISSION,-122.416268632715,37.7523735149599
ROBBERY,Sunday,SOUTHERN,-122.40340479147899,37.775420706711
ROBBERY,Sunday,MISSION,-122.42187648849199,37.7640888944532
ROBBERY,Sunday,TENDERLOIN,-122.412597377187,37.783932027727296
ROBBERY,Sunday,TENDERLOIN,-122.414743835382,37.778719262789004
ROBBERY,Saturday,MISSION,-122.426955631709,37.769247063207004
ROBBERY,Saturday,INGLESIDE,-122.445645101274,37.7151462148717
ROBBERY,Saturday,SOUTHERN,-122.405832474482,37.7857446545609
ROBBERY,Saturday,CENTRAL,-122.41784155094601,37.7889536872317
ROBBERY,Saturday,TENDERLOIN,-122.412224164736,37.7820729312029
ROBBERY,Saturday,CENTRAL,-122.41685551018499,37.7886617324098
ROBBERY,Saturday,MISSION,-122.41269014230801,37.7493688284532
ROBBERY,Saturday,NORTHERN,-122.446640402477,37.7984867747515
ROBBERY,Saturday,NORTHERN,-122.431046366089,37.7830295716044
ROBBERY,Saturday,INGLESIDE,-122.439065944959,37.744277476687714
ROBBERY,Saturday,SOUTHERN,-122.391845617192,37.778124778322
ROBBERY,Saturday,INGLESIDE,-122.43161035136801,37.7253407672872
ROBBERY,Saturday,BAYVIEW,-122.391515160928,37.7380376770177
ROBBERY,Friday,BAYVIEW,-122.405574061894,37.7283901259662
ROBBERY,Friday,TARAVAL,-122.46715214334,37.7196731119854
ROBBERY,Friday,BAYVIEW,-122.391522893042,37.7324323864471
ROBBERY,Friday,SOUTHERN,-122.40202770694799,37.7862483456629
ROBBERY,Friday,PARK,-122.449708001632,37.7753882819432
ROBBERY,Friday,SOUTHERN,-122.408595110869,37.7837069301545
ROBBERY,Friday,PARK,-122.452410992981,37.7640717939146
ROBBERY,Friday,MISSION,-122.41965834371,37.7642205603745
ROBBERY,Friday,INGLESIDE,-122.416192700509,37.718510177529
ROBBERY,Friday,CENTRAL,-122.406478762416,37.7951450868486
ROBBERY,Friday,INGLESIDE,-122.438695075365,37.7196920262929
ROBBERY,Friday,CENTRAL,-122.39844780285699,37.7980037233355
ROBBERY,Friday,NORTHERN,-122.42053868624,37.777247644385206
ROBBERY,Friday,MISSION,-122.410057925305,37.7519226008094
ROBBERY,Friday,INGLESIDE,-122.42197091902901,37.74237522452549
ROBBERY,Friday,SOUTHERN,-122.412349532554,37.7744210164083
ROBBERY,Thursday,PARK,-122.445798079616,37.768224666159
ROBBERY,Thursday,BAYVIEW,-122.40290567009501,37.758856895860895
ROBBERY,Thursday,NORTHERN,-122.428715158641,37.7885754519991
ROBBERY,Thursday,RICHMOND,-122.45258693865601,37.7864601412645
ROBBERY,Thursday,INGLESIDE,-122.446614385841,37.717695860332704
ROBBERY,Thursday,BAYVIEW,-122.395622324587,37.7224336236684
ROBBERY,Thursday,CENTRAL,-122.416452065595,37.7863086885804
ROBBERY,Thursday,INGLESIDE,-122.404844350245,37.7132172373649
ROBBERY,Thursday,BAYVIEW,-122.38679414899201,37.7213396556221
ROBBERY,Thursday,MISSION,-122.410964638346,37.7604284539394
ROBBERY,Thursday,TENDERLOIN,-122.414406029855,37.7841907151119
ROBBERY,Thursday,NORTHERN,-122.43190523811899,37.77096490662571
ROBBERY,Wednesday,CENTRAL,-122.40972567175501,37.7947381967131
ROBBERY,Wednesday,RICHMOND,-122.503471153788,37.7716876668909
ROBBERY,Wednesday,BAYVIEW,-122.379213826356,37.732368620468
ROBBERY,Wednesday,TENDERLOIN,-122.41431222924,37.77983391835871
ROBBERY,Wednesday,INGLESIDE,-122.428885522638,37.743564285971296
ROBBERY,Wednesday,BAYVIEW,-122.409171381183,37.73129036240179
ROBBERY,Wednesday,PARK,-122.45750758354099,37.7711332354432
ROBBERY,Wednesday,SOUTHERN,-122.405832474482,37.7857446545609
ROBBERY,Wednesday,BAYVIEW,-122.412469643631,37.72265851292121
ROBBERY,Wednesday,MISSION,-122.425469267279,37.7697364666076
ROBBERY,Wednesday,SOUTHERN,-122.395411806894,37.777355162376296
ROBBERY,Wednesday,TENDERLOIN,-122.407845374111,37.7850943210103
ROBBERY,Wednesday,CENTRAL,-122.40893182176599,37.8014260130315
ROBBERY,Wednesday,NORTHERN,-122.421395819115,37.7856843389472
ROBBERY,Wednesday,NORTHERN,-122.43209555515399,37.7718957419666
ROBBERY,Wednesday,MISSION,-122.42081767534599,37.754487822555106
ROBBERY,Tuesday,INGLESIDE,-122.43200638771499,37.7212381938463
ROBBERY,Tuesday,CENTRAL,-122.414809966357,37.7865194111614
ROBBERY,Tuesday,PARK,-122.442353059832,37.772037861030505
ROBBERY,Tuesday,BAYVIEW,-122.396036532041,37.731139519958404
ROBBERY,Tuesday,INGLESIDE,-122.44660721495,37.7207231268789
ROBBERY,Tuesday,PARK,-122.433661492778,37.775465227763796
ROBBERY,Tuesday,CENTRAL,-122.396556426173,37.7941169057941
ROBBERY,Tuesday,MISSION,-122.419671780296,37.7650501214668
ROBBERY,Tuesday,MISSION,-122.41828927686599,37.750640293923
ROBBERY,Tuesday,TARAVAL,-122.48617741114799,37.7308774407948
ROBBERY,Tuesday,NORTHERN,-122.417903977564,37.785167087551706
ROBBERY,Tuesday,INGLESIDE,-122.41485728456,37.73895668649161
ROBBERY,Monday,MISSION,-122.41235403382099,37.7582176613659
ROBBERY,Monday,TARAVAL,-122.48945928917699,37.7555393375911
ROBBERY,Monday,RICHMOND,-122.50214071611099,37.7754399568058
ROBBERY,Monday,CENTRAL,-122.413174494396,37.786719015554
ROBBERY,Monday,TARAVAL,-122.47265788059201,37.7314897634742
ROBBERY,Monday,NORTHERN,-122.43209555515399,37.7718957419666
ROBBERY,Monday,INGLESIDE,-122.42770720808399,37.737213420985604
ROBBERY,Monday,TENDERLOIN,-122.413706517535,37.7814229318029
ROBBERY,Monday,SOUTHERN,-122.40509433812001,37.7789940710712
ROBBERY,Monday,TENDERLOIN,-122.41367937688801,37.7809258336852
ROBBERY,Monday,INGLESIDE,-122.42789737497601,37.7286105997807
ROBBERY,Monday,TENDERLOIN,-122.413893155951,37.782346520672995
ROBBERY,Monday,TARAVAL,-122.466309668238,37.7640368477306
ROBBERY,Monday,INGLESIDE,-122.443696904615,37.718927976006
ROBBERY,Monday,INGLESIDE,-122.443696904615,37.718927976006
ROBBERY,Monday,TARAVAL,-122.47603935973301,37.7269494355268
ROBBERY,Monday,MISSION,-122.436240910824,37.749950671892
ROBBERY,Monday,TENDERLOIN,-122.409853729941,37.7833862379382
ROBBERY,Monday,INGLESIDE,-122.43231350474701,37.7442339854984
ROBBERY,Monday,BAYVIEW,-122.413281781029,37.729891739612
ROBBERY,Monday,PARK,-122.45324691821301,37.7633869789929
ROBBERY,Monday,MISSION,-122.43444692866699,37.7608670671665
ROBBERY,Monday,BAYVIEW,-122.39288530429899,37.7550972746068
ROBBERY,Monday,INGLESIDE,-122.43619448489599,37.722727038357604
ROBBERY,Monday,MISSION,-122.419052694349,37.7586324051562
ROBBERY,Monday,RICHMOND,-122.487943165485,37.7789620760745
ROBBERY,Sunday,NORTHERN,-122.42895003272699,37.7675027326801
ROBBERY,Sunday,BAYVIEW,-122.40697950796302,37.739566960911
ROBBERY,Sunday,BAYVIEW,-122.411014604464,37.7296868065369
ROBBERY,Sunday,SOUTHERN,-122.402070243227,37.788719868813295
ROBBERY,Sunday,INGLESIDE,-122.432613921007,37.7147601703319
ROBBERY,Sunday,CENTRAL,-122.415632654294,37.7863587808386
ROBBERY,Sunday,SOUTHERN,-122.415448759562,37.778293520129
ROBBERY,Sunday,INGLESIDE,-122.43746394568998,37.7146684580078
ROBBERY,Sunday,MISSION,-122.42622844691601,37.7630312947078
ROBBERY,Sunday,MISSION,-122.42658935255501,37.768412165449
ROBBERY,Sunday,MISSION,-122.42724707091101,37.7505006388269
ROBBERY,Saturday,BAYVIEW,-122.39941045327801,37.75122433729121
ROBBERY,Saturday,TENDERLOIN,-122.408040474858,37.786409403361795
ROBBERY,Saturday,SOUTHERN,-122.40772578116,37.7837990702042
ROBBERY,Saturday,SOUTHERN,-122.365565425353,37.8096707013239
ROBBERY,Saturday,SOUTHERN,-122.39738878482599,37.7825543452426
ROBBERY,Saturday,MISSION,-122.418448186101,37.7522391652625
ROBBERY,Saturday,BAYVIEW,-122.396774160338,37.76512964280121
ROBBERY,Saturday,MISSION,-122.407447700262,37.7592799883011
ROBBERY,Friday,MISSION,-122.41718044863501,37.76196742181021
ROBBERY,Friday,TARAVAL,-122.48101187734,37.7586958317799
ROBBERY,Friday,SOUTHERN,-122.404270179486,37.78447885387449
ROBBERY,Friday,BAYVIEW,-122.39097173455099,37.734015218072294
ROBBERY,Friday,INGLESIDE,-122.445051657591,37.712947717499496
ROBBERY,Friday,SOUTHERN,-122.40409466245,37.787256092799296
ROBBERY,Friday,TENDERLOIN,-122.414302052544,37.781863316866
ROBBERY,Friday,BAYVIEW,-122.38454898594,37.733475347465294
ROBBERY,Friday,NORTHERN,-122.41973983780501,37.7858926099715
ROBBERY,Friday,BAYVIEW,-122.405610268222,37.732438864982
ROBBERY,Friday,PARK,-122.452132605133,37.7665369781501
ROBBERY,Friday,INGLESIDE,-122.45162286957199,37.745533043349
ROBBERY,Friday,TARAVAL,-122.465758487681,37.714338385609395
ROBBERY,Friday,BAYVIEW,-122.402780926364,37.725840127740796
ROBBERY,Friday,PARK,-122.438882893778,37.7824477870919
ROBBERY,Friday,BAYVIEW,-122.409046086887,37.73020218064711
ROBBERY,Friday,INGLESIDE,-122.402961324239,37.7121195039057
ROBBERY,Friday,TENDERLOIN,-122.413869632554,37.7818621883021
ROBBERY,Thursday,TARAVAL,-122.48224860648399,37.7446317699798
ROBBERY,Thursday,MISSION,-122.415781281593,37.7588312134679
ROBBERY,Thursday,INGLESIDE,-122.42815696875,37.7382179595089
ROBBERY,Thursday,TARAVAL,-122.475924960842,37.731102028826
ROBBERY,Thursday,TARAVAL,-122.48539504378401,37.7322751040318
ROBBERY,Thursday,BAYVIEW,-122.379431585126,37.7340817501185
ROBBERY,Thursday,INGLESIDE,-122.42596311157,37.728641275166105
ROBBERY,Thursday,TARAVAL,-122.462560108778,37.717017488568295
ROBBERY,Thursday,TENDERLOIN,-122.41607528505101,37.78444966127911
ROBBERY,Thursday,MISSION,-122.42187648849199,37.7640888944532
ROBBERY,Thursday,MISSION,-122.426955631709,37.769247063207004
ROBBERY,Thursday,BAYVIEW,-122.397089183868,37.753598788032704
ROBBERY,Thursday,MISSION,-122.408706424988,37.7483538788739
ROBBERY,Thursday,NORTHERN,-122.431578618623,37.77770022168311
ROBBERY,Wednesday,BAYVIEW,-122.399665928123,37.764956715066106
ROBBERY,Wednesday,BAYVIEW,-122.405610268222,37.732438864982
ROBBERY,Wednesday,RICHMOND,-122.489153006504,37.782742038438
ROBBERY,Wednesday,MISSION,-122.42429614527,37.7655714839397
ROBBERY,Wednesday,MISSION,-122.42429614527,37.7655714839397
ROBBERY,Wednesday,MISSION,-122.42429614527,37.7655714839397
ROBBERY,Wednesday,INGLESIDE,-122.417225757723,37.7471608234479
ROBBERY,Wednesday,BAYVIEW,-122.40805663212299,37.7304599393386
ROBBERY,Wednesday,BAYVIEW,-122.414032336353,37.7292406365676
ROBBERY,Wednesday,TARAVAL,-122.47476662888701,37.73175172678079
ROBBERY,Wednesday,TENDERLOIN,-122.407845374111,37.7850943210103
ROBBERY,Wednesday,BAYVIEW,-122.404594140634,37.730037999512795
ROBBERY,Wednesday,MISSION,-122.419671780296,37.7650501214668
ROBBERY,Wednesday,SOUTHERN,-122.40669059226101,37.7852071918419
ROBBERY,Wednesday,NORTHERN,-122.42974129434499,37.7977645712284
ROBBERY,Wednesday,CENTRAL,-122.416992162344,37.7886442171326
ROBBERY,Wednesday,MISSION,-122.41392665586201,37.75090351182021
ROBBERY,Tuesday,NORTHERN,-122.419507546169,37.7763700981455
ROBBERY,Tuesday,CENTRAL,-122.402423032514,37.79938312200761
ROBBERY,Tuesday,INGLESIDE,-122.448865497054,37.731541759394496
ROBBERY,Tuesday,MISSION,-122.410527061469,37.7575402960162
ROBBERY,Tuesday,MISSION,-122.416720982004,37.7571677817188
ROBBERY,Tuesday,SOUTHERN,-122.40340479147899,37.775420706711
ROBBERY,Tuesday,BAYVIEW,-122.40107370698401,37.7215354316708
ROBBERY,Tuesday,BAYVIEW,-122.391245623019,37.7332252032804
ROBBERY,Tuesday,NORTHERN,-122.427185970814,37.793464559918796
ROBBERY,Monday,SOUTHERN,-122.40002612049,37.7705161444903
ROBBERY,Monday,NORTHERN,-122.42636199242901,37.7726818428837
